Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-08 00:00:00+07:00,2243.7046679833143,2361.7944812412716,2236.3240051014177,2354.413818359375,373640813,0.0,0.0
2020-07-09 00:00:00+07:00,2354.4136109929973,2383.936061707279,2317.510498046875,2317.510498046875,211404181,0.0,0.0
2020-07-10 00:00:00+07:00,2310.1302221501223,2324.891349602774,2287.9882336515016,2295.368896484375,117829855,0.0,0.0
2020-07-13 00:00:00+07:00,2310.1301827483767,2347.0330998571344,2251.085277518653,2332.27197265625,105451891,0.0,0.0
2020-07-14 00:00:00+07:00,2332.2716361802554,2398.6969963207125,2310.12984946677,2339.652099609375,232365483,0.0,0.0
2020-07-15 00:00:00+07:00,2361.7943682280434,2391.316621916779,2310.130126953125,2310.130126953125,182296468,0.0,0.0
2020-07-16 00:00:00+07:00,2310.130034028114,2332.2718225105555,2310.130034028114,2317.510498046875,128809144,0.0,0.0
2020-07-17 00:00:00+07:00,2317.5104876917444,2324.8911498906064,2287.988037109375,2287.988037109375,131548742,0.0,0.0
2020-07-20 00:00:00+07:00,2287.9881209993373,2310.1301084077677,2236.3238801391713,2251.085205078125,150206164,0.0,0.0
2020-07-21 00:00:00+07:00,2251.0853234842007,2347.0331477818677,2251.0853234842007,2324.891357421875,224576578,0.0,0.0
2020-07-22 00:00:00+07:00,2332.2718120894683,2339.652276075252,2280.607573123592,2287.988037109375,190916547,0.0,0.0
2020-07-23 00:00:00+07:00,2302.749371796274,2332.2718225105555,2287.988047332593,2317.510498046875,162646279,0.0,0.0
2020-07-24 00:00:00+07:00,2310.130117800481,2317.51058208688,2280.607666015625,2280.607666015625,104287961,0.0,0.0
2020-07-27 00:00:00+07:00,2280.6077767018896,2324.891357421875,2280.6077767018896,2324.891357421875,103970385,0.0,0.0
2020-07-28 00:00:00+07:00,2332.2718225105555,2339.6522865293164,2287.988047332593,2317.510498046875,113763744,0.0,0.0
2020-07-29 00:00:00+07:00,2317.510393160665,2324.8910550584706,2287.9879437825143,2302.749267578125,73895646,0.0,0.0
2020-07-30 00:00:00+07:00,2310.1301827483767,2339.652437150146,2295.3688573343998,2332.27197265625,86328061,0.0,0.0
2020-08-03 00:00:00+07:00,2339.652193347921,2347.032855285812,2192.040143868541,2206.80126953125,373214336,0.0,0.0
2020-08-04 00:00:00+07:00,2214.1823837831766,2273.227294921875,2214.1823837831766,2273.227294921875,171919769,0.0,0.0
2020-08-05 00:00:00+07:00,2287.9884235999934,2295.369087045609,2243.7048393525256,2273.227294921875,177648668,0.0,0.0
2020-08-06 00:00:00+07:00,2287.9882336515016,2310.1302221501223,2280.6077690317234,2295.368896484375,126064817,0.0,0.0
2020-08-07 00:00:00+07:00,2295.368896484375,2310.1302221501223,2258.4657805331026,2295.368896484375,98910738,0.0,0.0
2020-08-10 00:00:00+07:00,2295.36880189567,2324.891253797493,2287.988139366942,2310.130126953125,100613457,0.0,0.0
2020-08-11 00:00:00+07:00,2310.1302374941897,2376.5556087919676,2310.1302374941897,2354.413818359375,189708286,0.0,0.0
2020-08-12 00:00:00+07:00,2354.413803661106,2487.2647436403904,2354.413803661106,2472.50341796875,505369848,0.0,0.0
2020-08-13 00:00:00+07:00,2472.503314339868,2546.3095431784723,2435.600398133654,2457.7421875,235648930,0.0,0.0
2020-08-14 00:00:00+07:00,2457.742383759151,2472.5035117777456,2420.8392663930085,2465.123046875,109069303,0.0,0.0
2020-08-18 00:00:00+07:00,2465.122706154894,2605.3540966951455,2465.122706154894,2597.9736328125,288206078,0.0,0.0
2020-08-19 00:00:00+07:00,2597.9738394451815,2686.5409987858206,2597.9738394451815,2627.49609375,239290433,0.0,0.0
2020-08-24 00:00:00+07:00,2605.354083482396,2693.9214335426664,2597.9736196371796,2686.540771484375,214473234,0.0,0.0
2020-08-25 00:00:00+07:00,2708.68260162185,2804.630615234375,2686.5408133152914,2804.630615234375,197233406,0.0,0.0
2020-08-26 00:00:00+07:00,2804.6304519352807,2819.391577209163,2730.8244291397345,2760.3466796875,178162157,0.0,0.0
2020-08-27 00:00:00+07:00,2760.347207363197,2789.8696617676237,2701.3024967674482,2730.824951171875,206786961,0.0,0.0
2020-08-28 00:00:00+07:00,2738.205218829016,2760.3470084837727,2693.9216395195026,2723.444091796875,85678499,0.0,0.0
2020-08-31 00:00:00+07:00,2730.8246088681076,2760.3468613588707,2583.2123553488946,2590.593017578125,292651694,0.0,0.0
2020-09-01 00:00:00+07:00,2620.1155909002323,2679.160495071148,2568.451349303953,2664.399169921875,216658972,0.0,0.0
2020-09-02 00:00:00+07:00,2671.780035901348,2701.302490234375,2649.638244704854,2701.302490234375,117619091,0.0,0.0
2020-09-03 00:00:00+07:00,2701.302476730257,2723.4442678160617,2620.11577727357,2642.257568359375,197577052,0.0,0.0
2020-09-04 00:00:00+07:00,2664.3993039047514,2664.3993039047514,2568.451478461965,2620.11572265625,148013826,0.0,0.0
2020-09-07 00:00:00+07:00,2620.115468281968,2634.8765945273494,2583.2123553488946,2590.593017578125,104297421,0.0,0.0
2020-09-08 00:00:00+07:00,2590.5929707167784,2634.8765468649553,2590.5929707167784,2597.9736328125,89521636,0.0,0.0
2020-09-09 00:00:00+07:00,2568.451600157814,2575.8320652401926,2494.6455618422738,2516.787353515625,196282440,0.0,0.0
2020-09-10 00:00:00+07:00,2435.600564866489,2435.600564866489,2347.033203125,2347.033203125,305637969,0.0,0.0
2020-09-11 00:00:00+07:00,2228.9434162877897,2442.9808440237357,2221.562753816972,2398.697265625,641858446,0.0,0.0
2020-09-14 00:00:00+07:00,2435.6004695308147,2546.30961782096,2435.6004695308147,2538.928955078125,303482811,0.0,0.0
2020-09-15 00:00:00+07:00,2538.928880651994,2553.6900074918626,2442.9808624470443,2457.7421875,215087925,0.0,0.0
2020-09-16 00:00:00+07:00,2487.2645718052463,2502.0256982440037,2391.3165562075355,2406.077880859375,152384862,0.0,0.0
2020-09-17 00:00:00+07:00,2413.4586762985427,2442.9809308043446,2339.652445394759,2361.79443359375,184375724,0.0,0.0
2020-09-18 00:00:00+07:00,2361.794293544278,2413.458533185489,2354.413631248939,2376.555419921875,223172404,0.0,0.0
2020-09-21 00:00:00+07:00,2361.7944812412716,2398.6973992245607,2324.891365044886,2354.413818359375,125587849,0.0,0.0
2020-09-22 00:00:00+07:00,2295.36880189567,2354.4137056993154,2287.988139366942,2310.130126953125,148046607,0.0,0.0
2020-09-23 00:00:00+07:00,2339.6526712930763,2347.033334738692,2251.085502798141,2273.227294921875,132670981,0.0,0.0
2020-09-24 00:00:00+07:00,2236.323974609375,2273.227090302591,2221.5628472599456,2236.323974609375,180569548,0.0,0.0
2020-09-25 00:00:00+07:00,2258.465742012549,2347.0330998571344,2243.7046148116647,2332.27197265625,186363128,0.0,0.0
2020-09-28 00:00:00+07:00,2347.033033871736,2383.9361481560777,2273.227003516139,2280.607666015625,149014953,0.0,0.0
2020-09-29 00:00:00+07:00,2302.7492438510394,2332.2716929249964,2228.9432202726807,2243.704345703125,200970281,0.0,0.0
2020-09-30 00:00:00+07:00,2258.4654711335693,2273.226794777082,2214.1818966291676,2243.704345703125,184622458,0.0,0.0
2020-10-01 00:00:00+07:00,2280.607730133515,2339.652437150146,2258.465742012549,2332.27197265625,143036570,0.0,0.0
2020-10-02 00:00:00+07:00,2347.032938274114,2369.1747266576212,2258.4655865270056,2287.988037109375,172772944,0.0,0.0
2020-10-05 00:00:00+07:00,2332.27197265625,2339.652437150146,2295.3688573343998,2332.27197265625,101996951,0.0,0.0
2020-10-06 00:00:00+07:00,2376.5556087919676,2391.3167363426637,2347.0331554774784,2354.413818359375,132900775,0.0,0.0
2020-10-07 00:00:00+07:00,2332.271716956276,2339.6521806410105,2273.2268181999743,2302.749267578125,317619596,0.0,0.0
2020-10-08 00:00:00+07:00,2324.891357421875,2339.6524849241714,2295.368904204186,2324.891357421875,136318754,0.0,0.0
2020-10-09 00:00:00+07:00,2324.891357421875,2339.6524849241714,2302.7495670618823,2324.891357421875,89241681,0.0,0.0
2020-10-12 00:00:00+07:00,2332.2720279267824,2369.174945910071,2324.891365044886,2354.413818359375,172174643,0.0,0.0
2020-10-13 00:00:00+07:00,2354.41397962127,2435.600682243597,2324.891524284686,2420.83935546875,224885904,0.0,0.0
2020-10-14 00:00:00+07:00,2435.6006932453975,2494.6456041852753,2428.220029824635,2479.88427734375,213271353,0.0,0.0
2020-10-15 00:00:00+07:00,2479.8840728793193,2494.645398503785,2442.98095703125,2442.98095703125,201627762,0.0,0.0
2020-10-16 00:00:00+07:00,2465.1228314361897,2479.8839581647394,2369.1748139548145,2398.697265625,154490628,0.0,0.0
2020-10-19 00:00:00+07:00,2406.0782269070132,2428.2200188561733,2383.936434957853,2420.83935546875,105821057,0.0,0.0
2020-10-20 00:00:00+07:00,2420.839054824368,2428.219717295186,2369.1748139548145,2398.697265625,147444676,0.0,0.0
2020-10-21 00:00:00+07:00,2420.839102643977,2442.9808922807188,2383.936185987104,2391.316650390625,128682202,0.0,0.0
2020-10-22 00:00:00+07:00,2376.555439376968,2435.600341796875,2361.7943128785328,2435.600341796875,176153302,0.0,0.0
2020-10-23 00:00:00+07:00,2472.503553723275,2472.503553723275,2413.4588424341105,2428.219970703125,128973377,0.0,0.0
2020-10-26 00:00:00+07:00,2435.6005926247067,2479.8841748935947,2428.2199295088576,2465.123046875,111346673,0.0,0.0
2020-10-27 00:00:00+07:00,2465.1231487153364,2509.406732813689,2457.7424852945737,2479.88427734375,201640192,0.0,0.0
2020-11-02 00:00:00+07:00,2479.884181541232,2502.02597273503,2435.6005991536363,2494.6455078125,172465378,0.0,0.0
2020-11-03 00:00:00+07:00,2502.02597273503,2509.406635870664,2479.884181541232,2494.6455078125,133604017,0.0,0.0
2020-11-04 00:00:00+07:00,2524.167799984486,2524.167799984486,2428.219970703125,2428.219970703125,152055736,0.0,0.0
2020-11-05 00:00:00+07:00,2487.264629979193,2575.831787109375,2479.883967480649,2575.831787109375,258276321,0.0,0.0
2020-11-06 00:00:00+07:00,2590.593176762431,2657.01854626791,2561.070724244521,2627.49609375,295649686,0.0,0.0
2020-11-09 00:00:00+07:00,2716.0634291742595,2723.444091796875,2642.257397587374,2723.444091796875,283205831,0.0,0.0
2020-11-10 00:00:00+07:00,2804.6308532110193,2959.6235827213463,2782.4890630257005,2952.242919921875,622129055,0.0,0.0
2020-11-11 00:00:00+07:00,2930.1011527260644,3092.4745463098407,2915.340025224401,3040.810302734375,392814584,0.0,0.0
2020-11-12 00:00:00+07:00,3026.0487886537917,3026.0487886537917,2893.1978565561576,2915.33984375,366633582,0.0,0.0
2020-11-13 00:00:00+07:00,2930.1011297365562,3011.287825891455,2922.720466937085,2952.242919921875,261115910,0.0,0.0
2020-11-16 00:00:00+07:00,2989.146277261967,3003.907405840676,2900.5789111503814,2922.720703125,212327977,0.0,0.0
2020-11-17 00:00:00+07:00,2952.243158495529,2967.0044852873484,2900.5789111503814,2922.720703125,198939646,0.0,0.0
2020-11-18 00:00:00+07:00,2937.481800370628,2989.1460436785314,2930.1011375514718,2981.765380859375,200926500,0.0,0.0
2020-11-19 00:00:00+07:00,2959.6235906150014,3048.190949805591,2937.481800370628,2981.765380859375,219674674,0.0,0.0
2020-11-20 00:00:00+07:00,2981.765277303191,3011.2877293414113,2944.8621627021435,2967.004150390625,137266310,0.0,0.0
2020-11-23 00:00:00+07:00,2959.6233584019405,3026.0487239233044,2959.6233584019405,3011.28759765625,135864336,0.0,0.0
2020-11-24 00:00:00+07:00,3040.8103178823935,3121.997015078719,3011.2878645189026,3099.855224609375,226784757,0.0,0.0
2020-11-25 00:00:00+07:00,3188.42236328125,3240.08660673807,3136.75811982443,3188.42236328125,311676963,0.0,0.0
2020-11-26 00:00:00+07:00,3114.616275025185,3188.422307498943,3114.616275025185,3166.280517578125,150181303,0.0,0.0
2020-11-27 00:00:00+07:00,3195.802865500064,3225.3253171648853,3151.519287109375,3151.519287109375,126437063,0.0,0.0
2020-11-30 00:00:00+07:00,3136.758069518796,3158.899859471893,2944.862226236804,3018.66845703125,493687757,0.0,0.0
2020-12-01 00:00:00+07:00,3048.1909434180398,3144.1387670136296,3003.907164808995,3129.37744140625,251258199,0.0,0.0
2020-12-02 00:00:00+07:00,3188.422259801193,3203.1835850029756,3136.758018021133,3173.6611328125,149985830,0.0,0.0
2020-12-03 00:00:00+07:00,3210.5641689901745,3247.46728515625,3173.661251037196,3247.46728515625,218887830,0.0,0.0
2020-12-04 00:00:00+07:00,3247.467164182144,3247.467164182144,3151.5193432229157,3173.6611328125,165420527,0.0,0.0
2020-12-07 00:00:00+07:00,3210.5641689901745,3262.228412694822,3210.5641689901745,3247.46728515625,154937236,0.0,0.0
2020-12-08 00:00:00+07:00,3247.46728515625,3247.46728515625,3203.183704327437,3247.46728515625,89400744,0.0,0.0
2020-12-10 00:00:00+07:00,3284.3703366421623,3284.3703366421623,3195.802978515625,3195.802978515625,212997338,0.0,0.0
2020-12-11 00:00:00+07:00,3247.4670105855503,3247.4670105855503,3144.138531912594,3158.899658203125,191894904,0.0,0.0
2020-12-14 00:00:00+07:00,3173.660982706736,3181.0416449585414,3151.5191941643993,3158.899658203125,140126140,0.0,0.0
2020-12-15 00:00:00+07:00,3158.899658203125,3166.2803204549305,3129.377207408983,3158.899658203125,147085740,0.0,0.0
2020-12-16 00:00:00+07:00,3203.1836889621104,3210.5641535894447,3173.6612358134853,3188.42236328125,143051750,0.0,0.0
2020-12-17 00:00:00+07:00,3217.944768493986,3217.944768493986,3181.0418512677484,3195.802978515625,155902502,0.0,0.0
2020-12-18 00:00:00+07:00,3151.5191941643993,3173.660982706736,3151.5191941643993,3158.899658203125,228155710,0.0,0.0
2020-12-21 00:00:00+07:00,3195.8027020265154,3203.1833641184526,3107.2353515625,3107.2353515625,240869950,0.0,0.0
2020-12-22 00:00:00+07:00,3129.3774152791357,3158.899868034318,3040.8102552266814,3048.19091796875,188635658,0.0,0.0
2020-12-23 00:00:00+07:00,3062.9518572421907,3085.0936458962874,2915.339800739492,3070.33251953125,187175822,0.0,0.0
2020-12-28 00:00:00+07:00,3136.758056640625,3144.1387193323862,3070.332687054049,3136.758056640625,94730336,0.0,0.0
2020-12-29 00:00:00+07:00,3136.7582395697195,3158.900030723174,3077.713331018439,3085.093994140625,82725388,0.0,0.0
2020-12-30 00:00:00+07:00,3092.474460068729,3107.235587158743,3048.190880585598,3077.713134765625,99024700,0.0,0.0
2021-01-04 00:00:00+07:00,3062.95194104336,3188.42221232478,3062.95194104336,3181.041748046875,106226854,0.0,0.0
2021-01-05 00:00:00+07:00,3173.6610763047192,3173.6610763047192,3129.377299700944,3151.519287109375,106964857,0.0,0.0
2021-01-06 00:00:00+07:00,3158.8999331232594,3173.661258911554,3070.332771245884,3099.855224609375,128299616,0.0,0.0
2021-01-07 00:00:00+07:00,3144.138531912594,3166.2803204549305,3107.235418866647,3158.899658203125,141798389,0.0,0.0
2021-01-08 00:00:00+07:00,3195.803088441927,3240.086669921875,3173.6612977019527,3240.086669921875,205011531,0.0,0.0
2021-01-11 00:00:00+07:00,3262.228367368024,3439.3630846482847,3254.847902807834,3431.982421875,422093240,0.0,0.0
2021-01-12 00:00:00+07:00,3454.1242312375907,3520.5493999033033,3446.7435688466962,3483.646484375,260390447,0.0,0.0
2021-01-13 00:00:00+07:00,3520.5497090781214,3572.213953925369,3505.788779426195,3535.31103515625,231181533,0.0,0.0
2021-01-14 00:00:00+07:00,3557.4526274854834,3564.8328932751715,3483.6464017531753,3520.54931640625,146980798,0.0,0.0
2021-01-15 00:00:00+07:00,3520.549261738836,3520.549261738836,3358.175884790033,3380.31787109375,225189839,0.0,0.0
2021-01-18 00:00:00+07:00,3380.3178362164244,3431.9820739658862,3350.7955845422243,3409.840087890625,182568723,0.0,0.0
2021-01-19 00:00:00+07:00,3468.884987665174,3468.884987665174,3402.459822291686,3409.840087890625,152430182,0.0,0.0
2021-01-20 00:00:00+07:00,3446.7437935912894,3631.2587796902553,3431.98246784699,3609.1171875,277723446,0.0,0.0
2021-01-21 00:00:00+07:00,3631.258861811681,3653.400850928874,3520.5497090781214,3535.31103515625,177275431,0.0,0.0
2021-01-22 00:00:00+07:00,3586.974964995183,3586.974964995183,3454.1242312375907,3483.646484375,183332136,0.0,0.0
2021-01-25 00:00:00+07:00,3535.3108384095667,3535.3108384095667,3402.460100378409,3527.93017578125,165278734,0.0,0.0
2021-01-26 00:00:00+07:00,3527.9302450753207,3535.310907848605,3409.8404335551472,3431.982421875,163850580,0.0,0.0
2021-01-27 00:00:00+07:00,3431.9820739658862,3483.646311715348,3321.2729364418756,3409.840087890625,198692361,0.0,0.0
2021-01-28 00:00:00+07:00,3380.318040191963,3431.9822810589544,3262.2282335170767,3299.13134765625,176270344,0.0,0.0
2021-01-29 00:00:00+07:00,3372.937675561739,3402.460328050483,3085.093994140625,3085.093994140625,308226863,0.0,0.0
2021-02-01 00:00:00+07:00,3085.093891166473,3276.989738446491,2922.720497176696,3247.46728515625,355113743,0.0,0.0
2021-02-02 00:00:00+07:00,3313.892648524196,3313.892648524196,3144.1387902750917,3217.94482421875,167527833,0.0,0.0
2021-02-03 00:00:00+07:00,3306.5120864565515,3306.5120864565515,3217.9447294058355,3232.7060546875,124241205,0.0,0.0
2021-02-04 00:00:00+07:00,3284.3705657108403,3380.318395046658,3225.325656175057,3313.892822265625,162519997,0.0,0.0
2021-02-05 00:00:00+07:00,3350.7957867363275,3350.7957867363275,3262.2282335170767,3299.13134765625,99005120,0.0,0.0
2021-02-08 00:00:00+07:00,3343.415420215771,3343.415420215771,3284.370511651836,3291.7509765625,120218986,0.0,0.0
2021-02-09 00:00:00+07:00,3321.2729364418756,3520.5492254146357,3321.2729364418756,3409.840087890625,464366860,0.0,0.0
2021-02-10 00:00:00+07:00,3417.2210963284315,3476.2660020885182,3395.0795044347665,3431.982421875,202155881,0.0,0.0
2021-02-11 00:00:00+07:00,3468.8849509051033,3476.265612851977,3417.220713703132,3454.1240234375,99681961,0.0,0.0
2021-02-15 00:00:00+07:00,3476.265869140625,3527.9301101515566,3468.88520664961,3476.265869140625,93158189,0.0,0.0
2021-02-16 00:00:00+07:00,3498.4078939054034,3498.4078939054034,3439.36298977406,3446.74365234375,71623667,0.0,0.0
